,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1683,1683,1683,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Soudry, Judith, Hortensia, Marie, Wache.",0,40,stage_direction,5,9,pre_speech,,,,,no_annotation,S,,1821.0,no_annotation,no_annotation
1684,1684,1684,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"
              So ruf' ich mit, und fei're dieses Fest
              mehr als Ihr alle, weil ich für Euch wache.",0,112,character_speech,5,9,,SOUDRY.,#soudry,639.0,MALE,"admiration, reverence",S,,1821.0,positive,emotions of affection
1685,1685,1685,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Ihr wähnt das weiße Unkraut ausgerottet?,127,167,character_speech,5,9,,SOUDRY.,#soudry,639.0,MALE,abhorrence,S,,1821.0,negative,emotions of rejection
1686,1686,1686,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Zwei üpp'ge Sprößlein bring' ich Euch hier mit.,182,229,character_speech,5,9,,SOUDRY.,#soudry,639.0,MALE,joy,S,,1821.0,positive,emotions of pleasure
1687,1687,1687,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Schaut her, schaut her, die Töchter St.",244,283,character_speech,5,9,,SOUDRY.,#soudry,639.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1688,1688,1688,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Janvier.,284,292,character_speech,5,9,,SOUDRY.,#soudry,639.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1689,1689,1689,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Die Wache tritt auf sein Zeichen zurück.,0,40,stage_direction,5,9,speech_part,,#soudry,639.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1690,1690,1690,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Man sieht jetzt erst Hortensia und
              Marie, die sich in Todesangst an Judithe klammern.",41,140,stage_direction,5,9,speech_part,,#soudry,639.0,MALE,fear,S,,1821.0,negative,emotions of anxiety
1691,1691,1691,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,schreit.,0,8,stage_direction,5,9,speech_part,,#julia,640.0,FEMALE,fear,S,,1821.0,negative,emotions of anxiety
1692,1692,1692,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Sie sind's – barmherz'ger Gott – o Dessalines!,0,46,character_speech,5,9,,JULIA,#julia,640.0,FEMALE,joy,S,,1821.0,positive,emotions of pleasure
1693,1693,1693,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"nach einer Pause des Erstaunens wendet er sich zu Diakue, und sagt
              fürchterlich.",0,94,stage_direction,5,9,speech_part,,#dessalines,641.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1694,1694,1694,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"
              Das Diakue – das hast Du mir gethan?",0,51,character_speech,5,9,,DESSALINES,#dessalines,641.0,MALE,suffering,S,,1821.0,negative,emotions of suffering and empathy
1695,1695,1695,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Mich so getäuscht – die Nattern nicht getödtet?,66,113,character_speech,5,9,,DESSALINES,#dessalines,641.0,MALE,being moved,S,,1821.0,being moved,being moved
1696,1696,1696,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,entschlossen.,0,13,stage_direction,5,9,speech_part,,#diakue,642.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1697,1697,1697,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"
              Ich konnt es nicht – Ihr Vater war mein Freund,
              aus Mörderhänden hat er mich gerettet,
              in seinen Kindern wollt' ich dankbar sein.",0,172,character_speech,5,9,,DIAKUE,#diakue,642.0,MALE,friendship,S,,1821.0,positive,emotions of affection
1698,1698,1698,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,wüthend.,0,8,stage_direction,5,9,speech_part,,#dessalines,643.0,MALE,anger,S,,1821.0,negative,emotions of rejection
1699,1699,1699,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"
              Dem Weißen dankbar – treulos gegen mich?",0,55,character_speech,5,9,,DESSALINES,#dessalines,643.0,MALE,anger,S,,1821.0,negative,emotions of rejection
1700,1700,1700,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Verruchter!,70,81,character_speech,5,9,,DESSALINES,#dessalines,643.0,MALE,abhorrence,S,,1821.0,negative,emotions of rejection
1701,1701,1701,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Ha – doch nein, ich danke Dir
              daß Du mir diese Wonne aufgespart.",82,160,character_speech,5,9,,DESSALINES,#dessalines,643.0,MALE,joy,S,,1821.0,positive,emotions of pleasure
1702,1702,1702,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Höhnisch.,0,9,stage_direction,5,9,speech_part,,#dessalines,643.0,MALE,anger,S,,1821.0,negative,emotions of rejection
1703,1703,1703,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"
              Du wolltest dankbar sein?",0,40,character_speech,5,9,,DESSALINES,#dessalines,643.0,MALE,joy,S,,1821.0,positive,emotions of pleasure
1704,1704,1704,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"So sei es denn,
              und laß' die eig'nen Truppen auf sie feuern.",41,115,character_speech,5,9,,DESSALINES,#dessalines,643.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1705,1705,1705,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Dort stellt sie hin – dort – daß ich sie erblicke,
              mich an dem Schauspiel letzen, weiden kann.",130,238,character_speech,5,9,,DESSALINES,#dessalines,643.0,MALE,love,S,,1821.0,positive,emotions of affection
1706,1706,1706,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Fürchterlich.,0,13,stage_direction,5,9,speech_part,,#dessalines,643.0,MALE,suffering,S,,1821.0,negative,emotions of suffering and empathy
1707,1707,1707,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Dort stellt sie hin!,0,20,character_speech,5,9,,DESSALINES,#dessalines,643.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1708,1708,1708,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"
              O Dessalines – halt ein –
              Erbarmen!",0,64,character_speech,5,9,,JULIA.,#julia,644.0,FEMALE,suffering,S,,1821.0,negative,emotions of suffering and empathy
1709,1709,1709,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Schweig!,0,8,character_speech,5,9,,DESSALINES.,#dessalines,645.0,MALE,anger,S,,1821.0,negative,emotions of rejection
1710,1710,1710,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Du bist kein Mensch, ein Mörder –",0,33,character_speech,5,9,,JULIA.,#julia,646.0,FEMALE,abhorrence,S,,1821.0,negative,emotions of rejection
1711,1711,1711,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Schweig, fürchte meinen Zorn –",0,30,character_speech,5,9,,DESSALINES.,#dessalines,647.0,MALE,anger,S,,1821.0,negative,emotions of rejection
1712,1712,1712,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"
              Ich fürchte nichts.",0,34,character_speech,5,9,,JULIA.,#julia,648.0,FEMALE,fear,S,,1821.0,negative,emotions of anxiety
1713,1713,1713,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Das Blut der Unschuld schrei't um Rache!,49,89,character_speech,5,9,,JULIA.,#julia,648.0,FEMALE,despair,S,,1821.0,negative,emotions of anxiety
1714,1714,1714,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Ich rufe Rache, Rache über Dich!",104,136,character_speech,5,9,,JULIA.,#julia,648.0,FEMALE,abhorrence,S,,1821.0,negative,emotions of rejection
1715,1715,1715,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Sie treffe Dich Verweg'ne!,0,26,character_speech,5,9,,DESSALINES.,#dessalines,649.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1716,1716,1716,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Fesselt sie!,27,39,character_speech,5,9,,DESSALINES.,#dessalines,649.0,MALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1717,1717,1717,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,"Tyranu, ich schütze sie mit meinem Leben.",0,41,character_speech,5,9,,JULIA.,#julia,650.0,FEMALE,fear,S,,1821.0,negative,emotions of anxiety
1718,1718,1718,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Stürzt auf die Kinder hin.,0,26,stage_direction,5,9,speech_part,,#julia,650.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1719,1719,1719,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,wüthend.,0,8,stage_direction,5,9,speech_part,,#dessalines,651.0,MALE,anger,S,,1821.0,negative,emotions of rejection
1720,1720,1720,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Reißt sie zurück!,0,17,character_speech,5,9,,DESSALINES,#dessalines,651.0,MALE,anger,S,,1821.0,negative,emotions of rejection
1721,1721,1721,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Soldaten eure Pflicht.,18,40,character_speech,5,9,,DESSALINES,#dessalines,651.0,MALE,"admiration, reverence",S,,1821.0,positive,emotions of affection
1722,1722,1722,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Soudry reißt sie weg.,0,21,stage_direction,5,9,speech_part,,#dessalines,651.0,MALE,anger,S,,1821.0,negative,emotions of rejection
1723,1723,1723,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,Weh mir!,0,8,character_speech,5,9,,JULIA.,#julia,652.0,FEMALE,suffering,S,,1821.0,negative,emotions of suffering and empathy
1724,1724,1724,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,– Weh Euch!,9,20,character_speech,5,9,,JULIA.,#julia,652.0,FEMALE,abhorrence,S,,1821.0,negative,emotions of rejection
1725,1725,1725,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,–,21,22,character_speech,5,9,,JULIA.,#julia,652.0,FEMALE,no_annotation,S,,1821.0,no_annotation,no_annotation
1726,1726,1726,GerDracor/weissenthurn-die-schwestern-st-janvier.xml,nach einer Pause höhnisch.,0,26,stage_direction,5,9,speech_part,,#dessalines,653.0,MALE,anger,S,,1821.0,negative,emotions of rejection
