,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
3884,3884,3884,GerDracor/kotzebue-graf-benjowsky.xml,Benjowsky.,0,10,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3885,3885,3885,GerDracor/kotzebue-graf-benjowsky.xml,Verschworne.,11,23,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3886,3886,3886,GerDracor/kotzebue-graf-benjowsky.xml,Schiffsvolk.,24,36,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3887,3887,3887,GerDracor/kotzebue-graf-benjowsky.xml,Gouverneur.,37,48,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3888,3888,3888,GerDracor/kotzebue-graf-benjowsky.xml,Afanasja.,49,58,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3889,3889,3889,GerDracor/kotzebue-graf-benjowsky.xml,(Der Schauplatz verwandelt sich.,0,32,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3890,3890,3890,GerDracor/kotzebue-graf-benjowsky.xml,Man sieht im Hintergrunde einen Theil des Hafens.,33,82,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3891,3891,3891,GerDracor/kotzebue-graf-benjowsky.xml,Die Fregatte ist segelfertig.,95,124,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3892,3892,3892,GerDracor/kotzebue-graf-benjowsky.xml,"Das Schiffsvolk arbeitet fleißig, Verbündete laufen hin
            und wieder.",125,204,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3893,3893,3893,GerDracor/kotzebue-graf-benjowsky.xml,"Man hört ein verwirrtes Rufen, bald der Kommenden, bald der Gehenden, bald
            auf dem Schiffe, bald am Lande.)",205,324,stage_direction,5,7,pre_speech,,,,,no_annotation,S,,1794.0,no_annotation,no_annotation
3894,3894,3894,GerDracor/kotzebue-graf-benjowsky.xml,»Lichtet die Anker!,0,19,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3895,3895,3895,GerDracor/kotzebue-graf-benjowsky.xml,– windet alle Segel auf!,20,44,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3896,3896,3896,GerDracor/kotzebue-graf-benjowsky.xml,"– Der Wind ist Nordost zu Ost –
              Steuermann!",45,102,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3897,3897,3897,GerDracor/kotzebue-graf-benjowsky.xml,– He da!,103,111,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3898,3898,3898,GerDracor/kotzebue-graf-benjowsky.xml,Sie kommen!,112,123,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,joy,S,,1794.0,positive,emotions of pleasure
3899,3899,3899,GerDracor/kotzebue-graf-benjowsky.xml,– Dort wimmelt der Haufe den Hügel herunter.,124,168,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3900,3900,3900,GerDracor/kotzebue-graf-benjowsky.xml,"– Glück
              auf!",169,195,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3901,3901,3901,GerDracor/kotzebue-graf-benjowsky.xml,– Alles bereit!,196,211,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3902,3902,3902,GerDracor/kotzebue-graf-benjowsky.xml,– Huzzah!,212,221,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3903,3903,3903,GerDracor/kotzebue-graf-benjowsky.xml,Huzzah!«,222,230,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,no_annotation,S,,1794.0,no_annotation,no_annotation
3904,3904,3904,GerDracor/kotzebue-graf-benjowsky.xml,(und die übrigen Verschwornen treten auf).,0,42,stage_direction,5,7,speech_part,,#benjowsky #afanasja #crustiew,1906.0,UNKNOWN,no_annotation,S,,1794.0,no_annotation,no_annotation
