,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
292,292,292,GerDracor/lenz-der-englaender.xml,"Robert in seinem Zimmer, krank auf seinem Bette.",0,48,stage_direction,5,1,pre_speech,,,,,suffering,S,,1776.0,negative,emotions of suffering and empathy
293,293,293,GerDracor/lenz-der-englaender.xml,Lord Hot tritt herein.,49,71,stage_direction,5,1,pre_speech,,,,,no_annotation,S,,1776.0,no_annotation,no_annotation
294,294,294,GerDracor/lenz-der-englaender.xml,"Nun, wie steht's?",0,17,character_speech,5,1,,LORD HOT.,#lord_hot,63.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
295,295,295,GerDracor/lenz-der-englaender.xml,Haben die Kopfschmerzen nachgelassen?,18,55,character_speech,5,1,,LORD HOT.,#lord_hot,63.0,MALE,suffering,S,,1776.0,negative,emotions of suffering and empathy
296,296,296,GerDracor/lenz-der-englaender.xml,"So etwas, Mylord.",0,17,character_speech,5,1,,ROBERT.,#robert,64.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
297,297,297,GerDracor/lenz-der-englaender.xml,"Nun, es wird schon besser werden; ich hoff,  ich vertreib sie dir.",0,66,character_speech,5,1,,LORD HOT.,#lord_hot,65.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
298,298,298,GerDracor/lenz-der-englaender.xml,"Steh
              auf, und zieh dich an, du sollst mit mir zur Prinzessin von Carginan.",67,155,character_speech,5,1,,LORD HOT.,#lord_hot,65.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
299,299,299,GerDracor/lenz-der-englaender.xml,faßt ihn hastig an beide Hände.,0,31,stage_direction,5,1,speech_part,,#robert,66.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
300,300,300,GerDracor/lenz-der-englaender.xml,Was sagten Sie?,0,15,character_speech,5,1,,ROBERT,#robert,66.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
301,301,301,GerDracor/lenz-der-englaender.xml,Sie spotten meiner.,16,35,character_speech,5,1,,ROBERT,#robert,66.0,MALE,anger,S,,1776.0,negative,emotions of rejection
302,302,302,GerDracor/lenz-der-englaender.xml,Ich spotte nicht; du sollst dich zugleich von ihr beurlauben.,0,61,character_speech,5,1,,LORD HOT.,#lord_hot,67.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
303,303,303,GerDracor/lenz-der-englaender.xml,Hat sie mich verlangt?,0,22,character_speech,5,1,,ROBERT.,#robert,68.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
304,304,304,GerDracor/lenz-der-englaender.xml,"Verlangt – sie hat wohl viel Zeit, an dich zu denken.",0,53,character_speech,5,1,,LORD HOT.,#lord_hot,69.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
305,305,305,GerDracor/lenz-der-englaender.xml,"Sie empfängt gegenwärtig die
              Glückwünschungen des ganzen Hofs, und du wirst doch auch nicht der letzte sein, vor
              deiner Abreise nach London ihr auch die deinige abzulegen.",54,253,character_speech,5,1,,LORD HOT.,#lord_hot,69.0,MALE,"admiration, reverence",S,,1776.0,positive,emotions of affection
306,306,306,GerDracor/lenz-der-englaender.xml,Glückwünschungen – und wozu?,0,28,character_speech,5,1,,ROBERT.,#robert,70.0,MALE,joy,S,,1776.0,positive,emotions of pleasure
307,307,307,GerDracor/lenz-der-englaender.xml,Sie vermählt sich –,0,19,character_speech,5,1,,LORD HOT.,#lord_hot,71.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
308,308,308,GerDracor/lenz-der-englaender.xml,schreit.,0,8,stage_direction,5,1,speech_part,,#robert,72.0,MALE,fear,S,,1776.0,negative,emotions of anxiety
309,309,309,GerDracor/lenz-der-englaender.xml,Vermählt sich!,0,14,character_speech,5,1,,ROBERT,#robert,72.0,MALE,love,S,,1776.0,positive,emotions of affection
310,310,310,GerDracor/lenz-der-englaender.xml,Fällt zurück in Ohnmacht.,0,25,stage_direction,5,1,inner_speech,,#robert,72.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
311,311,311,GerDracor/lenz-der-englaender.xml,"Wie nun, Robert?",0,16,character_speech,5,1,,LORD HOT.,#lord_hot,73.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
312,312,312,GerDracor/lenz-der-englaender.xml,"– was ist dir, Robert?",17,39,character_speech,5,1,,LORD HOT.,#lord_hot,73.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
313,313,313,GerDracor/lenz-der-englaender.xml,– Ich Unglücklicher!,40,60,character_speech,5,1,,LORD HOT.,#lord_hot,73.0,MALE,suffering,S,,1776.0,negative,emotions of suffering and empathy
314,314,314,GerDracor/lenz-der-englaender.xml,– Hülfe!,61,69,character_speech,5,1,,LORD HOT.,#lord_hot,73.0,MALE,fear,S,,1776.0,negative,emotions of anxiety
315,315,315,GerDracor/lenz-der-englaender.xml,"Sucht
                ihn zu ermuntern.",0,39,stage_direction,5,1,inner_speech,,#lord_hot,73.0,MALE,no_annotation,S,,1776.0,no_annotation,no_annotation
