,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
3039,3039,3039,GerDracor/soden-doktor-faust.xml,Mephistopheles.,0,15,stage_direction,5,11,pre_speech,,,,,no_annotation,S,,1797.0,no_annotation,no_annotation
3040,3040,3040,GerDracor/soden-doktor-faust.xml,Doktor Faust.,16,29,stage_direction,5,11,pre_speech,,,,,no_annotation,S,,1797.0,no_annotation,no_annotation
3041,3041,3041,GerDracor/soden-doktor-faust.xml,Was wirfst du mir vor?,0,22,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1311.0,MALE,anger,S,,1797.0,negative,emotions of rejection
3042,3042,3042,GerDracor/soden-doktor-faust.xml,"Ungeheuer, du erscheinst noch vor mir?",0,38,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1312.0,MALE,fear,S,,1797.0,negative,emotions of anxiety
3043,3043,3043,GerDracor/soden-doktor-faust.xml,"Sprich, fordere Rechenschaft!",0,29,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1313.0,MALE,anger,S,,1797.0,negative,emotions of rejection
3044,3044,3044,GerDracor/soden-doktor-faust.xml,Hier bin ich!,30,43,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1313.0,MALE,no_annotation,S,,1797.0,no_annotation,no_annotation
3045,3045,3045,GerDracor/soden-doktor-faust.xml,"O daß ich allen Jammer der Schöpfung seit deinem Fall zusammenpressen könnte in einen
              Laut, um, wär's möglich, dein Wesen damit zu zermalmen!",0,155,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1314.0,MALE,suffering,S,,1797.0,negative,emotions of suffering and empathy
3046,3046,3046,GerDracor/soden-doktor-faust.xml,Versuch' es!,0,12,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1315.0,MALE,no_annotation,S,,1797.0,no_annotation,no_annotation
3047,3047,3047,GerDracor/soden-doktor-faust.xml,O ohnmächtige Allmacht!,0,23,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1316.0,MALE,despair,S,,1797.0,negative,emotions of anxiety
3048,3048,3048,GerDracor/soden-doktor-faust.xml,"Harmonie des Ganzen war dein großes Gesetz, und du läßt es
              scheitern an diesem Wesen?",24,123,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1316.0,MALE,abhorrence,S,,1797.0,negative,emotions of rejection
3049,3049,3049,GerDracor/soden-doktor-faust.xml,"Vernicht' es, wenn du kannst, oder entsage deinem
              Plane!",124,194,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1316.0,MALE,abhorrence,S,,1797.0,negative,emotions of rejection
3050,3050,3050,GerDracor/soden-doktor-faust.xml,Gut!,0,4,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1317.0,MALE,no_annotation,S,,1797.0,no_annotation,no_annotation
3051,3051,3051,GerDracor/soden-doktor-faust.xml,"Murre, fluche der Vorsicht, die Stunde der Verwandlung naht.",5,65,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1317.0,MALE,fear,S,,1797.0,negative,emotions of anxiety
3052,3052,3052,GerDracor/soden-doktor-faust.xml,"Ein Engel würde murren, wenn Satan Rechenschaft fordert.",0,56,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1318.0,MALE,anger,S,,1797.0,negative,emotions of rejection
3053,3053,3053,GerDracor/soden-doktor-faust.xml,Wes klagst du mich an?,0,22,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1319.0,MALE,anger,S,,1797.0,negative,emotions of rejection
3054,3054,3054,GerDracor/soden-doktor-faust.xml,Wessen?,0,7,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1320.0,MALE,no_annotation,S,,1797.0,no_annotation,no_annotation
3055,3055,3055,GerDracor/soden-doktor-faust.xml,Am Abend leuchtet mir eine furchtbare Röte.,8,51,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1320.0,MALE,suffering,S,,1797.0,negative,emotions of suffering and empathy
3056,3056,3056,GerDracor/soden-doktor-faust.xml,"Wer tötete in mir dies wohltätige
              Ahnden veredelnder Unsterblichkeit, das die Welt in ihren Angeln hält?",52,170,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1320.0,MALE,"admiration, reverence",S,,1797.0,positive,emotions of affection
3057,3057,3057,GerDracor/soden-doktor-faust.xml,Dein Herz!,0,10,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1321.0,MALE,love,S,,1797.0,positive,emotions of affection
3058,3058,3058,GerDracor/soden-doktor-faust.xml,"Wer schlich sich in die tiefsten Abgründe meiner Seele, zog herauf den unmerkbarsten
              Keim der Schwachheit, begoß ihn mit der Gelegenheit, der Schmeichelei schwellendem
              Gifte, und zog ihn groß zum Laster?",0,231,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1322.0,MALE,suffering,S,,1797.0,negative,emotions of suffering and empathy
3059,3059,3059,GerDracor/soden-doktor-faust.xml,"Wer hauchte jeden Funken von Tugend zur Flamme des
              Lasters?",232,305,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1322.0,MALE,abhorrence,S,,1797.0,negative,emotions of rejection
3060,3060,3060,GerDracor/soden-doktor-faust.xml,Ach!,306,310,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1322.0,MALE,suffering,S,,1797.0,negative,emotions of suffering and empathy
3061,3061,3061,GerDracor/soden-doktor-faust.xml,Meine Tugenden selbst wurden Laster unter deiner vergiftenden Hand.,311,378,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1322.0,MALE,abhorrence,S,,1797.0,negative,emotions of rejection
3062,3062,3062,GerDracor/soden-doktor-faust.xml,"–
              Und ich war tugendhaft!",379,418,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1322.0,MALE,no_annotation,S,,1797.0,no_annotation,no_annotation
3063,3063,3063,GerDracor/soden-doktor-faust.xml,Rein meine Seele von Druck und Raub.,419,455,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1322.0,MALE,suffering,S,,1797.0,negative,emotions of suffering and empathy
3064,3064,3064,GerDracor/soden-doktor-faust.xml,"Hoch pochte mein Herz für
              Menschenglück und Menschenrechte.",456,529,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1322.0,MALE,"admiration, reverence",S,,1797.0,positive,emotions of affection
3065,3065,3065,GerDracor/soden-doktor-faust.xml,Und doch dein!,530,544,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1322.0,MALE,love,S,,1797.0,positive,emotions of affection
3066,3066,3066,GerDracor/soden-doktor-faust.xml,Mein!,0,5,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1323.0,MALE,being moved,S,,1797.0,being moved,being moved
3067,3067,3067,GerDracor/soden-doktor-faust.xml,Mensch!,6,13,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1323.0,MALE,being moved,S,,1797.0,being moved,being moved
3068,3068,3068,GerDracor/soden-doktor-faust.xml,"Habe alle Tugenden und eine Leidenschaft, so bist du mein!",14,72,character_speech,5,11,,MEPHISTOPHELES.,#mephistopheles,1323.0,MALE,love,S,,1797.0,positive,emotions of affection
3069,3069,3069,GerDracor/soden-doktor-faust.xml,Ha!,0,3,character_speech,5,11,,DOKTOR FAUST.,#doktor_faust,1324.0,MALE,no_annotation,S,,1797.0,no_annotation,no_annotation
