,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
122,122,122,GerDracor/brandes-ariadne-auf-naxos.xml,Ariadne.,0,8,stage_direction,1,2,pre_speech,,,,,no_annotation,S,,1775.0,no_annotation,no_annotation
123,123,123,GerDracor/brandes-ariadne-auf-naxos.xml,(hernach) Die Stimme der Oreade.,9,41,stage_direction,1,2,pre_speech,,,,,no_annotation,S,,1775.0,no_annotation,no_annotation
124,124,124,GerDracor/brandes-ariadne-auf-naxos.xml,durch den letzten Ausruf des Theseus aus dem Schlaf erweckt.,0,60,stage_direction,1,2,speech_part,,#ariadne,10.0,FEMALE,no_annotation,S,,1775.0,no_annotation,no_annotation
125,125,125,GerDracor/brandes-ariadne-auf-naxos.xml,Theseus!,0,8,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,being moved,S,,1775.0,being moved,being moved
126,126,126,GerDracor/brandes-ariadne-auf-naxos.xml,Riefst du nicht mein Theseus?,9,38,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,no_annotation,S,,1775.0,no_annotation,no_annotation
127,127,127,GerDracor/brandes-ariadne-auf-naxos.xml,Nanntest Du nicht meinen Namen?,39,70,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,no_annotation,S,,1775.0,no_annotation,no_annotation
128,128,128,GerDracor/brandes-ariadne-auf-naxos.xml,"Nein, es war ein Traum!",0,23,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,no_annotation,S,,1775.0,no_annotation,no_annotation
129,129,129,GerDracor/brandes-ariadne-auf-naxos.xml,Der schöne Morgen hat mir ihn entfuhrt.,24,63,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,suffering,S,,1775.0,negative,emotions of suffering and empathy
130,130,130,GerDracor/brandes-ariadne-auf-naxos.xml,"Sey mir gegrüßt, herrliches Morgenroth!",0,39,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,joy,S,,1775.0,positive,emotions of pleasure
131,131,131,GerDracor/brandes-ariadne-auf-naxos.xml,"Noch nie sah ich es so schön, so glühend!",0,41,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,love,S,,1775.0,positive,emotions of affection
132,132,132,GerDracor/brandes-ariadne-auf-naxos.xml,Jezt steigt die Sonne herauf; mit welcher Pracht!,0,49,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,joy,S,,1775.0,positive,emotions of pleasure
133,133,133,GerDracor/brandes-ariadne-auf-naxos.xml,"Seit den drey glücklichen Tagen auf Naxos Höhen überraschte sie mich in deinen Armen,
            mein Theseus!",0,111,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,joy,S,,1775.0,positive,emotions of pleasure
134,134,134,GerDracor/brandes-ariadne-auf-naxos.xml,Nur heute bist du ihr zuvor gekommen!,112,149,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,joy,S,,1775.0,positive,emotions of pleasure
135,135,135,GerDracor/brandes-ariadne-auf-naxos.xml,"Sie erröthet nicht umsonst, die Verrätherin unsrer Freuden!",0,59,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,abhorrence,S,,1775.0,negative,emotions of rejection
136,136,136,GerDracor/brandes-ariadne-auf-naxos.xml,Wie durch ihren Anblick sich diese Wildniß erheitert!,0,53,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,joy,S,,1775.0,positive,emotions of pleasure
137,137,137,GerDracor/brandes-ariadne-auf-naxos.xml,"Ohne dich, Geliebter!",0,21,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,love,S,,1775.0,positive,emotions of affection
138,138,138,GerDracor/brandes-ariadne-auf-naxos.xml,Welch ein Schauervoller Aufenthalt!,22,57,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,fear,S,,1775.0,negative,emotions of anxiety
139,139,139,GerDracor/brandes-ariadne-auf-naxos.xml,"Hier glänzt kein stiller Sommertag, wie in den königlichen Gärten meines Vaters, hier
            blühen keine Rosensträuche, unter deren Schatten uns die Liebe verbarg; kein Zephir
            spielt mit unsern Locken, keine Sängerin der Nacht weckt uns zu neuen Freuden!",0,272,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,joy,S,,1775.0,positive,emotions of pleasure
140,140,140,GerDracor/brandes-ariadne-auf-naxos.xml,"Alles ist hier wild, fürchterlich!",0,34,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,being moved,S,,1775.0,being moved,being moved
141,141,141,GerDracor/brandes-ariadne-auf-naxos.xml,"Das Meer tobt gegen diesen Felsen, will ihn verdrängen!",0,55,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,abhorrence,S,,1775.0,negative,emotions of rejection
142,142,142,GerDracor/brandes-ariadne-auf-naxos.xml,"Schröklich beugt sich der Felsen, droht einzustürzen!",0,53,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,fear,S,,1775.0,negative,emotions of anxiety
143,143,143,GerDracor/brandes-ariadne-auf-naxos.xml,Der Löwe brüllt!,0,16,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,fear,S,,1775.0,negative,emotions of anxiety
144,144,144,GerDracor/brandes-ariadne-auf-naxos.xml,Ach Theseus!,0,12,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,suffering,S,,1775.0,negative,emotions of suffering and empathy
145,145,145,GerDracor/brandes-ariadne-auf-naxos.xml,Theseus!,13,21,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,being moved,S,,1775.0,being moved,being moved
146,146,146,GerDracor/brandes-ariadne-auf-naxos.xml,komm; ich bin erwacht!,22,44,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,no_annotation,S,,1775.0,no_annotation,no_annotation
147,147,147,GerDracor/brandes-ariadne-auf-naxos.xml,Wo bist du?,0,11,character_speech,1,2,,ARIADNE,#ariadne,10.0,FEMALE,no_annotation,S,,1775.0,no_annotation,no_annotation
