,Unnamed: 0,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
1031,1031,1031,TextGrid/-Die_Aufgeregten.xml,"
                                    Gräfin.",0,44,stage_direction,4,22,pre_speech,,,,,no_annotation,S,,1749.0,no_annotation,no_annotation
1032,1032,1032,TextGrid/-Die_Aufgeregten.xml,Hofrat.,45,52,stage_direction,4,22,pre_speech,,,,,no_annotation,S,,1749.0,no_annotation,no_annotation
1033,1033,1033,TextGrid/-Die_Aufgeregten.xml,Die Vorigen.,53,65,stage_direction,4,22,pre_speech,,,,,no_annotation,S,,1749.0,no_annotation,no_annotation
1034,1034,1034,TextGrid/-Die_Aufgeregten.xml, Was gibt 's hier?,0,18,character_speech,4,22,,GRÄFIN.,GRÄFIN.,1.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1035,1035,1035,TextGrid/-Die_Aufgeregten.xml, Was machen Sie?,0,16,character_speech,4,22,,HOFRAT.,HOFRAT.,2.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1036,1036,1036,TextGrid/-Die_Aufgeregten.xml,"
                                       immer zum Amtmann.",0,58,stage_direction,4,22,speech_part,,,3.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1037,1037,1037,TextGrid/-Die_Aufgeregten.xml," Rühren Sie sich nicht, oder Sie sind des Todes!",0,48,character_speech,4,22,,FRIEDERIKE,FRIEDERIKE,3.0,UNKNOWN,fear,S,,1749.0,negative,emotions of anxiety
1038,1038,1038,TextGrid/-Die_Aufgeregten.xml,wo verschlossen?,49,65,character_speech,4,22,,FRIEDERIKE,FRIEDERIKE,3.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1039,1039,1039,TextGrid/-Die_Aufgeregten.xml, In meinem Pulte.,0,17,character_speech,4,22,,AMTMANN.,AMTMANN.,4.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1040,1040,1040,TextGrid/-Die_Aufgeregten.xml, Und in dem Pulte!,0,18,character_speech,4,22,,FRIEDERIKE.,FRIEDERIKE.,5.0,UNKNOWN,being moved,S,,1749.0,being moved,being moved
1041,1041,1041,TextGrid/-Die_Aufgeregten.xml,wo?,19,22,character_speech,4,22,,FRIEDERIKE.,FRIEDERIKE.,5.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1042,1042,1042,TextGrid/-Die_Aufgeregten.xml, Zwischen einem Doppelboden.,0,28,character_speech,4,22,,AMTMANN.,AMTMANN.,6.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1043,1043,1043,TextGrid/-Die_Aufgeregten.xml, Wo ist der Schlüssel?,0,22,character_speech,4,22,,FRIEDERIKE.,FRIEDERIKE.,7.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1044,1044,1044,TextGrid/-Die_Aufgeregten.xml, In meiner Tasche.,0,18,character_speech,4,22,,AMTMANN.,AMTMANN.,8.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1045,1045,1045,TextGrid/-Die_Aufgeregten.xml, Und wie geht der doppelte Boden auf?,0,37,character_speech,4,22,,FRIEDERIKE.,FRIEDERIKE.,9.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1046,1046,1046,TextGrid/-Die_Aufgeregten.xml, Durch einen Druck an der rechten Seite.,0,40,character_speech,4,22,,AMTMANN.,AMTMANN.,10.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
1047,1047,1047,TextGrid/-Die_Aufgeregten.xml, Heraus den Schlüssel!,0,22,character_speech,4,22,,FRIEDERIKE.,FRIEDERIKE.,11.0,UNKNOWN,no_annotation,S,,1749.0,no_annotation,no_annotation
